query_name,cumulative_time,best_runtime
JOB_1B,0.21257063980000018,0.0046878482
JOB_1B,0.2172584880000002,0.0046878482
JOB_1B,0.2219463362000002,0.0046878482
JOB_1B,0.22663418440000022,0.0046878482
JOB_1B,0.23132203260000023,0.0046878482
JOB_1B,0.23600988080000024,0.0046878482
JOB_1B,0.24069772900000025,0.0046878482
JOB_1B,0.24538557720000026,0.0046878482
JOB_1B,0.25007342540000027,0.0046878482
JOB_1B,0.2547612736000003,0.0046878482
JOB_1B,0.2594491218000003,0.0046878482
JOB_1B,0.2640307208000003,0.0045815990000000004
JOB_1B,0.2686123198000003,0.0045815990000000004
JOB_1B,0.27319391880000027,0.0045815990000000004
JOB_1B,0.27777551780000026,0.0045815990000000004
JOB_1B,0.28235711680000025,0.0045815990000000004
JOB_1B,0.28693871580000024,0.0045815990000000004
JOB_1B,0.29152031480000024,0.0045815990000000004
JOB_1B,0.2961019138000002,0.0045815990000000004
JOB_1B,0.3006835128000002,0.0045815990000000004
JOB_1B,0.3052651118000002,0.0045815990000000004
JOB_1B,0.3098467108000002,0.0045815990000000004
JOB_1B,0.3144283098000002,0.0045815990000000004
JOB_1B,0.3190099088000002,0.0045815990000000004
JOB_1B,0.3235915078000002,0.0045815990000000004
JOB_1B,0.32817310680000017,0.0045815990000000004
JOB_1B,0.33275470580000016,0.0045815990000000004
JOB_1B,0.33733630480000015,0.0045815990000000004
JOB_1B,8.990243892802841,0.0029269640799611
JOB_1B,11.07110017616548,0.0029269640799611
JOB_1B,13.827622568748522,0.0029269640799611
JOB_1B,14.70163842057856,0.0029269640799611
JOB_1B,29.065108157660198,0.0029269640799611
JOB_1B,30.08656291572076,0.0029269640799611
JOB_1B,37.95751603667308,0.0029269640799611
JOB_1B,38.94456169499475,0.0029269640799611
JOB_1B,42.72813552511084,0.0029269640799611
JOB_1B,43.351515451290275,0.0029269640799611
JOB_1B,44.145152742972996,0.0029269640799611
JOB_1B,44.82846563588679,0.0029269640799611
JOB_1B,45.423137362113756,0.0029269640799611
JOB_1B,48.21188676848212,0.0029269640799611
JOB_1B,51.52156444963048,0.0029269640799611
JOB_1B,57.051512862781365,0.0029269640799611
JOB_1B,57.992300131687244,0.0029269640799611
JOB_1B,60.22606211528728,0.0029269640799611
JOB_1B,60.938619121336714,0.0029269640799611
JOB_1B,63.485164049392836,0.0029269640799611
JOB_1B,64.842072987703,0.0029269640799611
JOB_1B,66.09497324251036,0.0029269640799611
JOB_1B,72.855358051018,0.0029269640799611
JOB_1B,74.69546122310621,0.0029269640799611
JOB_1B,75.97351172994448,0.0029269640799611
JOB_1B,79.07729261265112,0.0029269640799611
JOB_1B,81.44235564072233,0.0029269640799611
JOB_1B,83.56178094105604,0.0029269640799611
JOB_1B,84.08727194027765,0.0029269640799611
JOB_1B,85.94198513659228,0.0029269640799611
JOB_1B,86.62638712557533,0.0029269640799611
JOB_1B,87.09901548060172,0.0029269640799611
JOB_1B,88.93285775812876,0.0029269640799611
JOB_1B,90.10780356944633,0.0029269640799611
JOB_1B,91.21527598918505,0.0029269640799611
JOB_1B,92.13949106753908,0.0029269640799611
JOB_1B,92.59834884227357,0.0029269640799611
JOB_1B,94.50496672214116,0.0029269640799611
JOB_1B,98.18150730881297,0.0029269640799611
JOB_1B,99.40846701416584,0.0029269640799611
JOB_1B,102.06418748650168,0.0029269640799611
JOB_1B,104.90758724960897,0.0029269640799611
JOB_1B,105.83005805763808,0.0029269640799611
JOB_1B,108.89091470666453,0.0027270999271422
JOB_1B,111.00522115655464,0.0027270999271422
JOB_1B,112.47329047151128,0.0027270999271422
JOB_1B,112.90301564164673,0.0027270999271422
JOB_1B,114.99087551065024,0.0027270999271422
JOB_1B,115.96159580178784,0.0027270999271422
JOB_1B,116.82309916444324,0.0027270999271422
JOB_1B,117.22715285249272,0.0027270999271422
JOB_1B,118.6736569685511,0.0027270999271422
JOB_1B,119.95080140061904,0.0027270999271422
JOB_1C,0.06197524480000001,0.06197524480000001
JOB_1C,0.12395048960000002,0.06197524480000001
JOB_1C,0.13530582880000003,0.0113553392
JOB_1C,0.14614146760000002,0.0108356388
JOB_1C,0.1569771064,0.0108356388
JOB_1C,0.1678127452,0.0108356388
JOB_1C,0.178648384,0.0108356388
JOB_1C,0.18948402279999998,0.0108356388
JOB_1C,0.20031966159999998,0.0108356388
JOB_1C,0.21115530039999997,0.0108356388
JOB_1C,0.22199093919999996,0.0108356388
JOB_1C,0.23282657799999995,0.0108356388
JOB_1C,0.24366221679999994,0.0108356388
JOB_1C,0.25449785559999993,0.0108356388
JOB_1C,0.2653334943999999,0.0108356388
JOB_1C,0.27601895019999995,0.0106854558
JOB_1C,0.28670440599999997,0.0106854558
JOB_1C,0.2973898618,0.0106854558
JOB_1C,0.3080753176,0.0106854558
JOB_1C,0.31876077340000003,0.0106854558
JOB_1C,0.32944622920000005,0.0106854558
JOB_1C,0.3401316850000001,0.0106854558
JOB_1C,0.3508171408000001,0.0106854558
JOB_1C,0.3615025966000001,0.0106854558
JOB_1C,0.37179772980000014,0.0102951332
JOB_1C,0.3820928630000001,0.0102951332
JOB_1C,0.3923879962000001,0.0102951332
JOB_1C,0.40268312940000006,0.0102951332
JOB_1C,0.41297826260000003,0.0102951332
JOB_1C,0.4232733958,0.0102951332
JOB_1C,0.433568529,0.0102951332
JOB_1C,0.44386366219999995,0.0102951332
JOB_1C,0.4541587953999999,0.0102951332
JOB_1C,0.4644539285999999,0.0102951332
JOB_1C,0.47474906179999987,0.0102951332
JOB_1C,0.48504419499999984,0.0102951332
JOB_1C,0.4953393281999998,0.0102951332
JOB_1C,0.5056344613999998,0.0102951332
JOB_1C,0.5159295945999998,0.0102951332
JOB_1C,0.5262247277999997,0.0102951332
JOB_1C,0.5365198609999997,0.0102951332
JOB_1C,0.5468149941999997,0.0102951332
JOB_1C,0.5571101273999997,0.0102951332
JOB_1C,0.5674052605999996,0.0102951332
JOB_1C,0.5777003937999996,0.0102951332
JOB_1C,0.5879955269999996,0.0102951332
JOB_1C,0.5982906601999995,0.0102951332
JOB_1C,0.6085857933999995,0.0102951332
JOB_1C,0.6188809265999995,0.0102951332
JOB_1C,0.6188809265999995,0.0066915308125317
JOB_1C,5.907591985086359,0.0066915308125317
JOB_1C,9.022614197071679,0.0066915308125317
JOB_1C,9.90408551408208,0.0066915308125317
JOB_1C,14.54037482708424,0.0066915308125317
JOB_1C,15.096326517061557,0.0066915308125317
JOB_1C,16.3519398395838,0.0066915308125317
JOB_1C,20.847737724062398,0.0066915308125317
JOB_1C,21.621465828047157,0.0066915308125317
JOB_1C,24.4271425318974,0.0066915308125317
JOB_1C,25.28005770984924,0.0066915308125317
JOB_1C,26.8509776137344,0.0066915308125317
JOB_1C,28.513918338202437,0.0066915308125317
JOB_1C,29.127272800202995,0.0066915308125317
JOB_1C,32.18896265788296,0.0066915308125317
JOB_1C,34.40836937574792,0.0066915308125317
JOB_1C,38.63445972033996,0.0066915308125317
JOB_1C,42.09350935901508,0.0066915308125317
JOB_1C,43.691426649275044,0.0066915308125317
JOB_1C,44.42996753710776,0.0066915308125317
JOB_1C,45.22168435114872,0.0066915308125317
JOB_1C,46.5455929185774,0.0066915308125317
JOB_1C,49.568919318811076,0.0066915308125317
JOB_1C,53.45657339737356,0.0066915308125317
JOB_1C,54.178265378240276,0.0066915308125317
JOB_1C,55.40979780845928,0.0066915308125317
JOB_1C,55.91670455627748,0.0066915308125317
JOB_1C,56.4911583549084,0.0066915308125317
JOB_1C,57.026997912556084,0.0066915308125317
JOB_1C,58.65676589250612,0.0066915308125317
JOB_1C,59.259681656361,0.0066915308125317
JOB_1C,59.901273443699274,0.0066915308125317
JOB_1C,60.99224543037432,0.0066915308125317
JOB_1C,62.92284345092808,0.0066915308125317
JOB_1C,64.02298759880112,0.0066915308125317
JOB_1C,64.89445256652851,0.0066915308125317
JOB_1C,65.54378282472936,0.0066915308125317
JOB_1C,66.17372309610695,0.0066915308125317
JOB_1C,66.72250210687956,0.0066915308125317
JOB_1C,67.16060959741921,0.0066915308125317
JOB_1C,67.79309331819852,0.0066915308125317
JOB_1C,68.60816180155116,0.0066915308125317
JOB_1C,71.40978049717909,0.0066915308125317
JOB_1C,73.20052500146747,0.0066915308125317
JOB_1C,73.95832033532965,0.0066915308125317
JOB_1C,74.52518196481597,0.0066915308125317
JOB_1C,74.97370715516928,0.0066915308125317
JOB_1C,75.39293928521988,0.0066915308125317
JOB_1C,75.81644959825404,0.0066915308125317
JOB_1C,76.46757026094323,0.0066915308125317
JOB_1C,77.37598128694428,0.0066915308125317
JOB_1C,77.50337620157136,0.0066915308125317
JOB_1C,77.76216550248984,0.0066915308125317
JOB_1C,78.01443429368868,0.0066915308125317
JOB_1C,78.67348952669028,0.0066915308125317
JOB_1C,78.78629656213633,0.0066915308125317
JOB_1C,78.88880367654696,0.0066915308125317
JOB_1C,79.50442905801648,0.0066915308125317
JOB_1C,79.61457915681731,0.0066915308125317
JOB_1C,79.85903020280712,0.0066915308125317
JOB_1C,80.57482524293796,0.0066915308125317
JOB_1C,82.9020344771754,0.0066915308125317
JOB_1C,83.36245794671879,0.0066915308125317
JOB_1C,84.267018751086,0.0066915308125317
JOB_1C,85.39685221094028,0.0066915308125317
JOB_1C,87.03344793695328,0.0066915308125317
JOB_1C,88.81399174112208,0.0066915308125317
JOB_1C,89.31861777681252,0.0066915308125317
JOB_1C,90.52835817712679,0.0066915308125317
JOB_1C,92.8804540194882,0.0066915308125317
JOB_1C,93.47056980508691,0.0066915308125317
JOB_1C,94.08234949487567,0.0066915308125317
JOB_1C,95.15023775476344,0.0066915308125317
JOB_1C,95.47190971750152,0.0066915308125317
JOB_1C,95.79992647546656,0.0066915308125317
JOB_1C,96.30145044702395,0.0066915308125317
JOB_1C,96.54699345010633,0.0066915308125317
JOB_1C,96.96250100511432,0.0066915308125317
JOB_1C,97.058097318591,0.0066915308125317
JOB_1C,97.25064869302632,0.0066915308125317
JOB_1C,97.65373821634188,0.0066915308125317
JOB_1C,97.82757516282912,0.0066915308125317
JOB_1C,98.21294660943863,0.0066915308125317
JOB_1C,98.4680249251734,0.0066915308125317
JOB_1C,98.57190699952956,0.0066915308125317
JOB_1C,98.76407738107572,0.0066915308125317
JOB_1C,99.27562733072172,0.0066915308125317
JOB_1C,99.39330454248324,0.0066915308125317
JOB_1C,99.8965096034418,0.0066915308125317
JOB_1C,100.2008366145504,0.0066915308125317
JOB_1C,100.49118633645912,0.0066915308125317
JOB_1C,100.58718629259,0.0066915308125317
JOB_1C,100.87717099565376,0.0066915308125317
JOB_1C,101.1899017848384,0.0066915308125317
JOB_1C,101.3989500560178,0.0066915308125317
JOB_1C,101.49628992456311,0.0066915308125317
JOB_1C,101.68833680528508,0.0066915308125317
JOB_1C,101.78447599786645,0.0066915308125317
JOB_1C,101.97704143899792,0.0066915308125317
JOB_1C,102.18161793130776,0.0066915308125317
JOB_1C,103.21469510658191,0.0066915308125317
JOB_1C,104.1336731459952,0.0066915308125317
JOB_1C,104.85179729722512,0.0066915308125317
JOB_1C,108.93350970655668,0.0066915308125317
JOB_1C,114.32152529988983,0.0062845358625054
JOB_1C,117.85177300548132,0.0062845358625054
JOB_1D,0.057954350200000004,0.057954350200000004
JOB_1D,0.11590870040000001,0.057954350200000004
JOB_1D,0.12109717560000001,0.0051884752
JOB_1D,0.12585202620000002,0.0047548506
JOB_1D,0.12991687680000003,0.0040648506
JOB_1D,0.13398172740000003,0.0040648506
JOB_1D,0.13804657800000003,0.0040648506
JOB_1D,0.14211142860000003,0.0040648506
JOB_1D,0.14617627920000004,0.0040648506
JOB_1D,0.15024112980000004,0.0040648506
JOB_1D,0.15430598040000004,0.0040648506
JOB_1D,0.15837083100000005,0.0040648506
JOB_1D,0.16243568160000005,0.0040648506
JOB_1D,0.16650053220000005,0.0040648506
JOB_1D,0.17056538280000005,0.0040648506
JOB_1D,0.17463023340000006,0.0040648506
JOB_1D,0.17869508400000006,0.0040648506
JOB_1D,0.18275993460000006,0.0040648506
JOB_1D,0.18682478520000007,0.0040648506
JOB_1D,0.19088963580000007,0.0040648506
JOB_1D,0.19495448640000007,0.0040648506
JOB_1D,0.19901933700000007,0.0040648506
JOB_1D,0.20308418760000008,0.0040648506
JOB_1D,0.20714903820000008,0.0040648506
JOB_1D,0.21121388880000008,0.0040648506
JOB_1D,0.21527873940000009,0.0040648506
JOB_1D,0.2193435900000001,0.0040648506
JOB_1D,0.2234084406000001,0.0040648506
JOB_1D,0.2274732912000001,0.0040648506
JOB_1D,0.2315381418000001,0.0040648506
JOB_1D,0.2356029924000001,0.0040648506
JOB_1D,0.2396678430000001,0.0040648506
JOB_1D,0.2437326936000001,0.0040648506
JOB_1D,0.2477975442000001,0.0040648506
JOB_1D,0.2518623948000001,0.0040648506
JOB_1D,0.2559272454000001,0.0040648506
JOB_1D,0.2599920960000001,0.0040648506
JOB_1D,0.2640569466000001,0.0040648506
JOB_1D,0.2681217972000001,0.0040648506
JOB_1D,0.2721866478000001,0.0040648506
JOB_1D,0.27625149840000013,0.0040648506
JOB_1D,0.28031634900000013,0.0040648506
JOB_1D,0.28438119960000013,0.0040648506
JOB_1D,0.28844605020000014,0.0040648506
JOB_1D,0.29251090080000014,0.0040648506
JOB_1D,0.29657575140000014,0.0040648506
JOB_1D,0.30064060200000015,0.0040648506
JOB_1D,0.30470545260000015,0.0040648506
JOB_1D,0.30877030320000015,0.0040648506
JOB_1D,5.51960193456636,0.0029095474164932
JOB_1D,7.667442685372199,0.0029095474164932
JOB_1D,8.985405608902319,0.0029095474164932
JOB_1D,12.991057265983558,0.0029095474164932
JOB_1D,15.242070099673677,0.0029095474164932
JOB_1D,16.60909354347372,0.0029095474164932
JOB_1D,18.2942284197066,0.0029095474164932
JOB_1D,22.50721978868364,0.0029095474164932
JOB_1D,24.10505494265688,0.0029095474164932
JOB_1D,29.945264511120364,0.0029095474164932
JOB_1D,30.428218536389156,0.0029095474164932
JOB_1D,31.999261689265197,0.0029095474164932
JOB_1D,33.674281433243884,0.0029095474164932
JOB_1D,35.38638551925672,0.0029095474164932
JOB_1D,36.434054709465,0.0029095474164932
JOB_1D,39.01067004295896,0.0029095474164932
JOB_1D,40.508117878698236,0.0029095474164932
JOB_1D,43.64121370697664,0.0028098989278078
JOB_1D,47.38381002483648,0.0028098989278078
JOB_1D,49.218846169798326,0.0028098989278078
JOB_1D,63.8496871694016,0.0028098989278078
JOB_1D,64.6942901479181,0.0028098989278078
JOB_1D,65.11225804867068,0.0028098989278078
JOB_1D,79.59077514423673,0.0028098989278078
JOB_1D,81.81900761584201,0.0028098989278078
JOB_1D,82.946448552696,0.0028098989278078
JOB_1D,84.48463117448917,0.0028098989278078
JOB_1D,86.3503555100154,0.0028098989278078
JOB_1D,87.23745466486224,0.0028098989278078
JOB_1D,87.81251837030665,0.0028098989278078
JOB_1D,102.34451394525769,0.0028098989278078
JOB_1D,103.85967906238453,0.0028098989278078
JOB_1D,104.68115174979133,0.0028098989278078
JOB_1D,105.4931547385871,0.0028098989278078
JOB_1D,106.76352638955949,0.0028098989278078
JOB_1D,109.87019438872814,0.0028098989278078
JOB_1D,110.57320076747172,0.0028098989278078
JOB_2A,0.3579224018,0.3579224018
JOB_2A,0.708552229,0.3506298272
JOB_2A,1.0591820562,0.3506298272
JOB_2A,1.4098118834000002,0.3506298272
JOB_2A,1.7604417106000003,0.3506298272
JOB_2A,2.1110715378000005,0.3506298272
JOB_2A,2.4617013650000006,0.3506298272
JOB_2A,2.8123311922000007,0.3506298272
JOB_2A,3.162961019400001,0.3506298272
JOB_2A,3.513590846600001,0.3506298272
JOB_2A,3.864220673800001,0.3506298272
JOB_2A,4.2100807848000015,0.345860111
JOB_2A,4.555940895800002,0.345860111
JOB_2A,4.901801006800002,0.345860111
JOB_2A,5.2476611178000026,0.345860111
JOB_2A,5.593521228800003,0.345860111
JOB_2A,5.939381339800003,0.345860111
JOB_2A,6.285241450800004,0.345860111
JOB_2A,6.631101561800004,0.345860111
JOB_2A,6.976961672800004,0.345860111
JOB_2A,7.322821783800005,0.345860111
JOB_2A,7.668681894800005,0.345860111
JOB_2A,8.014542005800005,0.345860111
JOB_2A,8.360402116800005,0.345860111
JOB_2A,8.706262227800005,0.345860111
JOB_2A,9.052122338800006,0.345860111
JOB_2A,9.397982449800006,0.345860111
JOB_2A,9.743842560800006,0.345860111
JOB_2A,10.089702671800007,0.345860111
JOB_2A,10.435562782800007,0.345860111
JOB_2A,10.781422893800007,0.345860111
JOB_2A,11.127283004800008,0.345860111
JOB_2A,11.473143115800008,0.345860111
JOB_2A,11.819003226800008,0.345860111
JOB_2A,12.164863337800009,0.345860111
JOB_2A,12.51072344880001,0.345860111
JOB_2A,12.85658355980001,0.345860111
JOB_2A,13.20244367080001,0.345860111
JOB_2A,13.54830378180001,0.345860111
JOB_2A,13.89416389280001,0.345860111
JOB_2A,14.240024003800011,0.345860111
JOB_2A,14.585884114800011,0.345860111
JOB_2A,14.931744225800012,0.345860111
JOB_2A,15.277604336800012,0.345860111
JOB_2A,15.623464447800012,0.345860111
JOB_2A,15.969324558800013,0.345860111
JOB_2A,16.31518466980001,0.345860111
JOB_2A,16.66104478080001,0.345860111
JOB_2A,17.006904891800012,0.345860111
JOB_2A,17.006904891800012,0.3322690725326538
JOB_2A,49.04677268641917,0.3322690725326538
JOB_2A,89.90444325766438,0.3322690725326538
JOB_2A,106.26639849219177,0.3322690725326538
JOB_2B,0.3441215992,0.3441215992
JOB_2B,0.6801657424,0.3360441432
JOB_2B,1.0162098856,0.3360441432
JOB_2B,1.3522540288,0.3360441432
JOB_2B,1.688298172,0.3360441432
JOB_2B,2.0243423152,0.3360441432
JOB_2B,2.3603864584000003,0.3360441432
JOB_2B,2.6964306016000004,0.3360441432
JOB_2B,3.0324747448000005,0.3360441432
JOB_2B,3.3685188880000005,0.3360441432
JOB_2B,3.7045630312000006,0.3360441432
JOB_2B,4.040607174400001,0.3360441432
JOB_2B,4.3766513176,0.3360441432
JOB_2B,4.7126954608,0.3360441432
JOB_2B,5.048739604,0.3360441432
JOB_2B,5.384783747199999,0.3360441432
JOB_2B,5.720827890399999,0.3360441432
JOB_2B,6.056872033599999,0.3360441432
JOB_2B,6.392916176799998,0.3360441432
JOB_2B,6.728960319999998,0.3360441432
JOB_2B,7.0650044631999975,0.3360441432
JOB_2B,7.401048606399997,0.3360441432
JOB_2B,7.737092749599997,0.3360441432
JOB_2B,8.073136892799997,0.3360441432
JOB_2B,8.409181035999998,0.3360441432
JOB_2B,8.745225179199998,0.3360441432
JOB_2B,9.081269322399999,0.3360441432
JOB_2B,9.4173134656,0.3360441432
JOB_2B,9.7533576088,0.3360441432
JOB_2B,10.089401752,0.3360441432
JOB_2B,10.425445895200001,0.3360441432
JOB_2B,10.761490038400002,0.3360441432
JOB_2B,11.097534181600002,0.3360441432
JOB_2B,11.433578324800003,0.3360441432
JOB_2B,11.769622468000003,0.3360441432
JOB_2B,12.105666611200004,0.3360441432
JOB_2B,12.441710754400004,0.3360441432
JOB_2B,12.777754897600005,0.3360441432
JOB_2B,13.113799040800005,0.3360441432
JOB_2B,13.449843184000006,0.3360441432
JOB_2B,13.785887327200006,0.3360441432
JOB_2B,14.121931470400007,0.3360441432
JOB_2B,14.457975613600007,0.3360441432
JOB_2B,14.794019756800008,0.3360441432
JOB_2B,15.130063900000009,0.3360441432
JOB_2B,15.466108043200009,0.3360441432
JOB_2B,15.80215218640001,0.3360441432
JOB_2B,16.13819632960001,0.3360441432
JOB_2B,16.47424047280001,0.3360441432
JOB_2B,19.421710050259488,0.1872206777334213
JOB_2B,22.925253480973968,0.1872206777334213
JOB_2B,27.131954336817167,0.1872206777334213
JOB_2B,35.36402616867497,0.1872206777334213
JOB_2B,36.291171808586924,0.1872206777334213
JOB_2B,37.68468280521989,0.1872206777334213
JOB_2B,61.34435348512936,0.1872206777334213
JOB_2B,74.45017725828629,0.1872206777334213
JOB_2B,80.66055226145261,0.1872206777334213
JOB_2B,101.43392927020312,0.1872206777334213
JOB_2B,109.80572991210329,0.1872206777334213
JOB_2B,117.93464781336796,0.1872206777334213
JOB_2C,0.31603064999999997,0.31603064999999997
JOB_2C,0.6320612999999999,0.31603064999999997
JOB_2C,0.9480919499999999,0.31603064999999997
JOB_2C,1.2641225999999999,0.31603064999999997
JOB_2C,1.58015325,0.31603064999999997
JOB_2C,1.8961839,0.31603064999999997
JOB_2C,2.1582476128,0.2620637128
JOB_2C,2.4203113255999997,0.2620637128
JOB_2C,2.6823750383999996,0.2620637128
JOB_2C,2.9444387511999994,0.2620637128
JOB_2C,3.2031129311999993,0.25867418
JOB_2C,3.461787111199999,0.25867418
JOB_2C,3.720461291199999,0.25867418
JOB_2C,3.979135471199999,0.25867418
JOB_2C,4.237809651199999,0.25867418
JOB_2C,4.496483831199999,0.25867418
JOB_2C,4.755158011199999,0.25867418
JOB_2C,5.013832191199999,0.25867418
JOB_2C,5.272506371199999,0.25867418
JOB_2C,5.5311805511999985,0.25867418
JOB_2C,5.789854731199998,0.25867418
JOB_2C,6.048528911199998,0.25867418
JOB_2C,6.307203091199998,0.25867418
JOB_2C,6.5653018429999985,0.25809875179999997
JOB_2C,6.823400594799999,0.25809875179999997
JOB_2C,7.081499346599999,0.25809875179999997
JOB_2C,7.3395980984,0.25809875179999997
JOB_2C,7.5976968502,0.25809875179999997
JOB_2C,7.855795602000001,0.25809875179999997
JOB_2C,8.113894353800001,0.25809875179999997
JOB_2C,8.371993105600001,0.25809875179999997
JOB_2C,8.630091857400002,0.25809875179999997
JOB_2C,8.888190609200002,0.25809875179999997
JOB_2C,9.146289361000003,0.25809875179999997
JOB_2C,9.404388112800003,0.25809875179999997
JOB_2C,9.662486864600003,0.25809875179999997
JOB_2C,9.920585616400004,0.25809875179999997
JOB_2C,10.178684368200004,0.25809875179999997
JOB_2C,10.436783120000005,0.25809875179999997
JOB_2C,10.694881871800005,0.25809875179999997
JOB_2C,10.952980623600006,0.25809875179999997
JOB_2C,11.211079375400006,0.25809875179999997
JOB_2C,11.469178127200006,0.25809875179999997
JOB_2C,11.727276879000007,0.25809875179999997
JOB_2C,11.985375630800007,0.25809875179999997
JOB_2C,12.243474382600008,0.25809875179999997
JOB_2C,12.501573134400008,0.25809875179999997
JOB_2C,12.759671886200008,0.25809875179999997
JOB_2C,13.017770638000009,0.25809875179999997
JOB_2C,17.01943895090177,0.2315031290054321
JOB_2C,18.39327023634101,0.2315031290054321
JOB_2C,19.69786876153589,0.2315031290054321
JOB_2C,20.80093231956365,0.1133036389946937
JOB_2C,22.20405476777837,0.1133036389946937
JOB_2C,23.41064568824261,0.1133036389946937
JOB_2C,27.78647537798117,0.1133036389946937
JOB_2C,30.153717159509327,0.1133036389946937
JOB_2C,46.486201013677245,0.1133036389946937
JOB_2C,48.62396397138353,0.1133036389946937
JOB_2C,51.04200708110357,0.1133036389946937
JOB_2C,54.21362343492797,0.1133036389946937
JOB_2C,57.66145621870085,0.1133036389946937
JOB_2C,59.14858327125713,0.1133036389946937
JOB_2C,63.326079871387364,0.1133036389946937
JOB_2C,65.2641556679998,0.1133036389946937
JOB_2C,76.01783005407293,0.1133036389946937
JOB_2C,82.74231893850856,0.1133036389946937
JOB_2C,84.45957165381904,0.1133036389946937
JOB_2C,89.96357536851076,0.1133036389946937
JOB_2C,92.61252351739168,0.1133036389946937
JOB_2C,94.27202688995729,0.1133036389946937
JOB_2C,104.17832939650697,0.1133036389946937
JOB_2C,106.35959070258929,0.1133036389946937
JOB_2C,108.41653384775549,0.1133036389946937
JOB_2C,115.54569943050257,0.1133036389946937
JOB_2C,117.3390532546095,0.1133036389946937
JOB_2C,118.59760650105952,0.1133036389946937
JOB_2D,0.4292332988,0.4292332988
JOB_2D,0.8555707969999999,0.4263374982
JOB_2D,1.2819082952,0.4263374982
JOB_2D,1.7082457934000002,0.4263374982
JOB_2D,2.1345832916000003,0.4263374982
JOB_2D,2.5609207898000004,0.4263374982
JOB_2D,2.9872582880000005,0.4263374982
JOB_2D,3.4135957862000006,0.4263374982
JOB_2D,3.8370521206000006,0.42345633439999997
JOB_2D,4.260508455,0.42345633439999997
JOB_2D,4.6839647894,0.42345633439999997
JOB_2D,5.1074211238,0.42345633439999997
JOB_2D,5.5308774582,0.42345633439999997
JOB_2D,5.9543337926,0.42345633439999997
JOB_2D,6.377790127,0.42345633439999997
JOB_2D,6.8012464614,0.42345633439999997
JOB_2D,7.2247027958,0.42345633439999997
JOB_2D,7.6481591302,0.42345633439999997
